Method,Group,Value,Family,Outcome,Label,Direction,Threshold,Model,Fold
SHAP,Wealth,0.17933404131620995,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,2
SHAP,Education,0.06349536502300906,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,2
SHAP,Demographics,0.1356579730496153,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,2
SHAP,Family / employment,0.08067448662681827,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,2
SHAP,Occupation,0.08069303240104565,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,2
SHAP,Industry,0.07758706896319298,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,2
SHAP,Geography,0.04376671109268683,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,2
Impurity,Income,0.3924982266555787,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,3
Impurity,Wealth,0.24784357091271697,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,3
Impurity,Education,0.03835845015785805,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,3
Impurity,Demographics,0.1774732352605436,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,3
Impurity,Family / employment,0.014809157287644113,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,3
Impurity,Occupation,0.06611378260350705,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,3
Impurity,Industry,0.028970198166834174,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,3
Impurity,Geography,0.0339333789553174,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,3
Permutation,Income,0.12431733183201037,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,3
Permutation,Wealth,0.0930205414575893,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,3
Permutation,Education,0.0005511789468185535,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,3
Permutation,Demographics,0.039215189842868106,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,3
Permutation,Family / employment,0.0038884385622742768,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,3
Permutation,Occupation,0.0013908975123526068,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,3
Permutation,Industry,-0.0038293653101343305,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,3
Permutation,Geography,-0.006628743684274974,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,3
SHAP,Income,0.40252434689753325,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,3
SHAP,Wealth,0.1670626058884038,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,3
SHAP,Education,0.0956072276504317,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,3
SHAP,Demographics,0.14985483259159474,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,3
SHAP,Family / employment,0.02091472306638452,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,3
SHAP,Occupation,0.071748137283138,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,3
SHAP,Industry,0.041773667453623785,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,3
SHAP,Geography,0.0505144591688902,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,3
Impurity,Income,0.38736090594526323,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,4
Impurity,Wealth,0.2559688068605831,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,4
Impurity,Education,0.03840834001542895,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,4
Impurity,Demographics,0.1725430771372914,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,4
Impurity,Family / employment,0.03200278638621262,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,4
Impurity,Occupation,0.05690799792437646,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,4
Impurity,Industry,0.02835406934964495,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,4
Impurity,Geography,0.028454016381199224,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,4
Permutation,Income,0.16151238586999211,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,4
Permutation,Wealth,0.03145125654592236,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,4
Permutation,Education,0.0045795860146427055,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,4
Permutation,Demographics,0.027274681416502494,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,4
Permutation,Family / employment,-0.005882609939466194,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,4
Permutation,Occupation,-0.0012570896827729494,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,4
Permutation,Industry,-0.0005955257002664638,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,4
Permutation,Geography,-0.0027198285290401135,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,4
SHAP,Income,0.40402637699234745,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,4
SHAP,Wealth,0.20219051225999046,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,4
SHAP,Education,0.09795808098007644,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,4
SHAP,Demographics,0.10727994763530709,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,4
SHAP,Family / employment,0.04075339375432464,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,4
SHAP,Occupation,0.05347233201446487,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,4
SHAP,Industry,0.055440547394497254,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,4
SHAP,Geography,0.038878808968991894,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,4
Impurity,Income,0.38064931366188764,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,5
Impurity,Wealth,0.2416211613826568,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,5
Impurity,Education,0.0847638948857809,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,5
Impurity,Demographics,0.11000460484170796,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,5
Impurity,Family / employment,0.06457852749278792,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,5
Impurity,Occupation,0.05153324125268885,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,5
Impurity,Industry,0.035998696497018326,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,5
Impurity,Geography,0.0308505599854716,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,5
Permutation,Income,0.1715950630403084,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,5
Permutation,Wealth,-0.009730783111242753,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,5
Permutation,Education,-0.029508907695757276,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,5
Permutation,Demographics,-0.0031997869808601974,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,5
Permutation,Family / employment,0.003968548759878715,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,5
Permutation,Occupation,-0.002665496787086974,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,5
Permutation,Industry,-0.00761911830150605,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,5
Permutation,Geography,-0.014351928349681997,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,5
SHAP,Income,0.34347942155747363,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,5
SHAP,Wealth,0.18984516331466827,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,5
SHAP,Education,0.1392627594748355,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,5
SHAP,Demographics,0.10689808718312727,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,5
SHAP,Family / employment,0.052850489523102805,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,5
SHAP,Occupation,0.0521502473631382,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,5
SHAP,Industry,0.056605312747106125,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,5
SHAP,Geography,0.05890851883654793,Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,5
Impurity,Income,0.4170479830577646,Relative,DV5,Down 10 pp,Down,10,Random Forest,1
Impurity,Wealth,0.18321631232077493,Relative,DV5,Down 10 pp,Down,10,Random Forest,1
Impurity,Education,0.05071487423317628,Relative,DV5,Down 10 pp,Down,10,Random Forest,1
Impurity,Demographics,0.17702763295236357,Relative,DV5,Down 10 pp,Down,10,Random Forest,1
Impurity,Family / employment,0.020479594533216572,Relative,DV5,Down 10 pp,Down,10,Random Forest,1
Impurity,Occupation,0.0479183958117944,Relative,DV5,Down 10 pp,Down,10,Random Forest,1
Impurity,Industry,0.050004830053045714,Relative,DV5,Down 10 pp,Down,10,Random Forest,1
Impurity,Geography,0.05359037703786396,Relative,DV5,Down 10 pp,Down,10,Random Forest,1
Permutation,Income,0.2184094523461161,Relative,DV5,Down 10 pp,Down,10,Random Forest,1
Permutation,Wealth,0.013083907916289782,Relative,DV5,Down 10 pp,Down,10,Random Forest,1
Permutation,Education,0.0024011106303799268,Relative,DV5,Down 10 pp,Down,10,Random Forest,1
Permutation,Demographics,0.03771128908478308,Relative,DV5,Down 10 pp,Down,10,Random Forest,1
Permutation,Family / employment,0.0025715943974062017,Relative,DV5,Down 10 pp,Down,10,Random Forest,1
Permutation,Occupation,0.0006342976188627059,Relative,DV5,Down 10 pp,Down,10,Random Forest,1
Permutation,Industry,-0.0025110710887443154,Relative,DV5,Down 10 pp,Down,10,Random Forest,1
Permutation,Geography,-0.008355668473960288,Relative,DV5,Down 10 pp,Down,10,Random Forest,1
SHAP,Income,0.4394466036988645,Relative,DV5,Down 10 pp,Down,10,Random Forest,1
SHAP,Wealth,0.09425802122705257,Relative,DV5,Down 10 pp,Down,10,Random Forest,1
SHAP,Education,0.07320452396299015,Relative,DV5,Down 10 pp,Down,10,Random Forest,1
SHAP,Demographics,0.17960115984141317,Relative,DV5,Down 10 pp,Down,10,Random Forest,1
SHAP,Family / employment,0.02826119764628287,Relative,DV5,Down 10 pp,Down,10,Random Forest,1
SHAP,Occupation,0.042899219260867455,Relative,DV5,Down 10 pp,Down,10,Random Forest,1
SHAP,Industry,0.0693122217173579,Relative,DV5,Down 10 pp,Down,10,Random Forest,1
SHAP,Geography,0.07301705264517136,Relative,DV5,Down 10 pp,Down,10,Random Forest,1
Impurity,Income,0.4231890048908311,Relative,DV5,Down 10 pp,Down,10,Random Forest,2
Impurity,Wealth,0.17787912998060645,Relative,DV5,Down 10 pp,Down,10,Random Forest,2
Impurity,Education,0.046847113044908684,Relative,DV5,Down 10 pp,Down,10,Random Forest,2
Impurity,Demographics,0.1919244150816616,Relative,DV5,Down 10 pp,Down,10,Random Forest,2
Impurity,Family / employment,0.017779005559583616,Relative,DV5,Down 10 pp,Down,10,Random Forest,2
Impurity,Occupation,0.047951081390140364,Relative,DV5,Down 10 pp,Down,10,Random Forest,2
Impurity,Industry,0.04234011318167857,Relative,DV5,Down 10 pp,Down,10,Random Forest,2
Impurity,Geography,0.05209013687058953,Relative,DV5,Down 10 pp,Down,10,Random Forest,2
Permutation,Income,0.19465502115767086,Relative,DV5,Down 10 pp,Down,10,Random Forest,2
Permutation,Wealth,0.004582342822943941,Relative,DV5,Down 10 pp,Down,10,Random Forest,2
Permutation,Education,-0.005213375173164114,Relative,DV5,Down 10 pp,Down,10,Random Forest,2
Permutation,Demographics,0.00899202251791783,Relative,DV5,Down 10 pp,Down,10,Random Forest,2
Permutation,Family / employment,-0.0013125536762223888,Relative,DV5,Down 10 pp,Down,10,Random Forest,2
Permutation,Occupation,0.00297334551734737,Relative,DV5,Down 10 pp,Down,10,Random Forest,2
Permutation,Industry,-0.0022349396493714425,Relative,DV5,Down 10 pp,Down,10,Random Forest,2
Permutation,Geography,-0.0035629863522315063,Relative,DV5,Down 10 pp,Down,10,Random Forest,2
SHAP,Income,0.46988060946951365,Relative,DV5,Down 10 pp,Down,10,Random Forest,2
SHAP,Wealth,0.10148110964341885,Relative,DV5,Down 10 pp,Down,10,Random Forest,2
SHAP,Education,0.062496331701067984,Relative,DV5,Down 10 pp,Down,10,Random Forest,2
SHAP,Demographics,0.1936795610453351,Relative,DV5,Down 10 pp,Down,10,Random Forest,2
SHAP,Family / employment,0.02518252894191878,Relative,DV5,Down 10 pp,Down,10,Random Forest,2
SHAP,Occupation,0.046406309810935215,Relative,DV5,Down 10 pp,Down,10,Random Forest,2
SHAP,Industry,0.0475119770363522,Relative,DV5,Down 10 pp,Down,10,Random Forest,2
SHAP,Geography,0.05336157235145823,Relative,DV5,Down 10 pp,Down,10,Random Forest,2
Impurity,Income,0.42639855832945606,Relative,DV5,Down 10 pp,Down,10,Random Forest,3
Impurity,Wealth,0.17884273621499433,Relative,DV5,Down 10 pp,Down,10,Random Forest,3
Impurity,Education,0.04902632203607398,Relative,DV5,Down 10 pp,Down,10,Random Forest,3
Impurity,Demographics,0.1825612102200947,Relative,DV5,Down 10 pp,Down,10,Random Forest,3
Impurity,Family / employment,0.017982874108057257,Relative,DV5,Down 10 pp,Down,10,Random Forest,3
Impurity,Occupation,0.04746568853008837,Relative,DV5,Down 10 pp,Down,10,Random Forest,3
Impurity,Industry,0.04835944477968991,Relative,DV5,Down 10 pp,Down,10,Random Forest,3
Impurity,Geography,0.04936316578154559,Relative,DV5,Down 10 pp,Down,10,Random Forest,3
Permutation,Income,0.14995045518008526,Relative,DV5,Down 10 pp,Down,10,Random Forest,3
Permutation,Wealth,-0.0007753016086685272,Relative,DV5,Down 10 pp,Down,10,Random Forest,3
Permutation,Education,-0.006186485221367383,Relative,DV5,Down 10 pp,Down,10,Random Forest,3
Permutation,Demographics,0.0032481470556638805,Relative,DV5,Down 10 pp,Down,10,Random Forest,3
Permutation,Family / employment,-0.0038348543959807525,Relative,DV5,Down 10 pp,Down,10,Random Forest,3
Permutation,Occupation,-0.0054068567092913355,Relative,DV5,Down 10 pp,Down,10,Random Forest,3
Permutation,Industry,-0.0024989265528840175,Relative,DV5,Down 10 pp,Down,10,Random Forest,3
Permutation,Geography,-0.012246647088315427,Relative,DV5,Down 10 pp,Down,10,Random Forest,3
SHAP,Income,0.4469566428335351,Relative,DV5,Down 10 pp,Down,10,Random Forest,3
SHAP,Wealth,0.11347151440754412,Relative,DV5,Down 10 pp,Down,10,Random Forest,3
SHAP,Education,0.06589368068624035,Relative,DV5,Down 10 pp,Down,10,Random Forest,3
SHAP,Demographics,0.17467063627532348,Relative,DV5,Down 10 pp,Down,10,Random Forest,3
SHAP,Family / employment,0.021304542014509,Relative,DV5,Down 10 pp,Down,10,Random Forest,3
SHAP,Occupation,0.054977803597537026,Relative,DV5,Down 10 pp,Down,10,Random Forest,3
SHAP,Industry,0.06401952052108759,Relative,DV5,Down 10 pp,Down,10,Random Forest,3
SHAP,Geography,0.05870565966422328,Relative,DV5,Down 10 pp,Down,10,Random Forest,3
Impurity,Income,0.4109970530256216,Relative,DV5,Down 10 pp,Down,10,Random Forest,4
Impurity,Wealth,0.17968384419261216,Relative,DV5,Down 10 pp,Down,10,Random Forest,4
Impurity,Education,0.04657477086809129,Relative,DV5,Down 10 pp,Down,10,Random Forest,4
Impurity,Demographics,0.17850078480162881,Relative,DV5,Down 10 pp,Down,10,Random Forest,4
Impurity,Family / employment,0.026561224486792434,Relative,DV5,Down 10 pp,Down,10,Random Forest,4
Impurity,Occupation,0.0521513443326786,Relative,DV5,Down 10 pp,Down,10,Random Forest,4
Impurity,Industry,0.05612720377304244,Relative,DV5,Down 10 pp,Down,10,Random Forest,4
Impurity,Geography,0.049403774519532616,Relative,DV5,Down 10 pp,Down,10,Random Forest,4
Permutation,Income,0.2165280271987549,Relative,DV5,Down 10 pp,Down,10,Random Forest,4
Permutation,Wealth,0.0111381297329533,Relative,DV5,Down 10 pp,Down,10,Random Forest,4
Permutation,Education,-0.001122436149110495,Relative,DV5,Down 10 pp,Down,10,Random Forest,4
Permutation,Demographics,0.02352499958617451,Relative,DV5,Down 10 pp,Down,10,Random Forest,4
Permutation,Family / employment,-0.007079747845999551,Relative,DV5,Down 10 pp,Down,10,Random Forest,4
Permutation,Occupation,-0.00018192790868130083,Relative,DV5,Down 10 pp,Down,10,Random Forest,4
Permutation,Industry,-0.002884883694057927,Relative,DV5,Down 10 pp,Down,10,Random Forest,4
Permutation,Geography,-0.0017183297366283878,Relative,DV5,Down 10 pp,Down,10,Random Forest,4
SHAP,Income,0.46114704639308957,Relative,DV5,Down 10 pp,Down,10,Random Forest,4
SHAP,Wealth,0.08278432484788549,Relative,DV5,Down 10 pp,Down,10,Random Forest,4
SHAP,Education,0.04321716236408943,Relative,DV5,Down 10 pp,Down,10,Random Forest,4
SHAP,Demographics,0.190333343669352,Relative,DV5,Down 10 pp,Down,10,Random Forest,4
SHAP,Family / employment,0.048462957580508406,Relative,DV5,Down 10 pp,Down,10,Random Forest,4
SHAP,Occupation,0.04669492141855646,Relative,DV5,Down 10 pp,Down,10,Random Forest,4
SHAP,Industry,0.07446915239747656,Relative,DV5,Down 10 pp,Down,10,Random Forest,4
SHAP,Geography,0.05289109132904185,Relative,DV5,Down 10 pp,Down,10,Random Forest,4
Impurity,Income,0.41369774331898723,Relative,DV5,Down 10 pp,Down,10,Random Forest,5
Impurity,Wealth,0.19488696038611794,Relative,DV5,Down 10 pp,Down,10,Random Forest,5
Impurity,Education,0.048836923091194515,Relative,DV5,Down 10 pp,Down,10,Random Forest,5
Impurity,Demographics,0.17654267908557272,Relative,DV5,Down 10 pp,Down,10,Random Forest,5
Impurity,Family / employment,0.01729430824524372,Relative,DV5,Down 10 pp,Down,10,Random Forest,5
Impurity,Occupation,0.053186683548857715,Relative,DV5,Down 10 pp,Down,10,Random Forest,5
Impurity,Industry,0.04935388580953307,Relative,DV5,Down 10 pp,Down,10,Random Forest,5
Impurity,Geography,0.04620081651449301,Relative,DV5,Down 10 pp,Down,10,Random Forest,5
Permutation,Income,0.2039728741178392,Relative,DV5,Down 10 pp,Down,10,Random Forest,5
Permutation,Wealth,-0.0021367885860190893,Relative,DV5,Down 10 pp,Down,10,Random Forest,5
Permutation,Education,0.00037959297695190907,Relative,DV5,Down 10 pp,Down,10,Random Forest,5
Permutation,Demographics,0.027426531946076416,Relative,DV5,Down 10 pp,Down,10,Random Forest,5
Permutation,Family / employment,0.0015659930422888047,Relative,DV5,Down 10 pp,Down,10,Random Forest,5
Permutation,Occupation,0.003748482359237909,Relative,DV5,Down 10 pp,Down,10,Random Forest,5
Permutation,Industry,-0.00032934073896568884,Relative,DV5,Down 10 pp,Down,10,Random Forest,5
Permutation,Geography,-0.0016692159311429088,Relative,DV5,Down 10 pp,Down,10,Random Forest,5
SHAP,Income,0.4710251806757715,Relative,DV5,Down 10 pp,Down,10,Random Forest,5
SHAP,Wealth,0.14834901082861301,Relative,DV5,Down 10 pp,Down,10,Random Forest,5
SHAP,Education,0.053868112765858685,Relative,DV5,Down 10 pp,Down,10,Random Forest,5
SHAP,Demographics,0.17029640595515078,Relative,DV5,Down 10 pp,Down,10,Random Forest,5
SHAP,Family / employment,0.01937053632178113,Relative,DV5,Down 10 pp,Down,10,Random Forest,5
SHAP,Occupation,0.059618332024605133,Relative,DV5,Down 10 pp,Down,10,Random Forest,5
SHAP,Industry,0.04972735605773634,Relative,DV5,Down 10 pp,Down,10,Random Forest,5
SHAP,Geography,0.027745065370483605,Relative,DV5,Down 10 pp,Down,10,Random Forest,5
Impurity,Income,0.5156975850164518,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,1
Impurity,Wealth,0.15721424185831534,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,1
Impurity,Education,0.033271142431069226,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,1
Impurity,Demographics,0.15973442670735094,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,1
Impurity,Family / employment,0.0058097052316431474,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,1
Impurity,Occupation,0.04261507302112178,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,1
Impurity,Industry,0.05352821790677684,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,1
Impurity,Geography,0.032129607827271,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,1
Permutation,Income,0.21676273931706946,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,1
Permutation,Wealth,0.010130076046129232,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,1
Permutation,Education,-0.007480527481547478,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,1
Permutation,Demographics,0.03161048210565881,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,1
Permutation,Family / employment,-0.00017553228858230852,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,1
Permutation,Occupation,-0.004615069375723558,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,1
Permutation,Industry,-0.002489306442694239,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,1
Permutation,Geography,-0.006085556992497254,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,1
SHAP,Income,0.46268029769620084,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,1
SHAP,Wealth,0.09831603373556966,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,1
SHAP,Education,0.07575094848288386,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,1
SHAP,Demographics,0.15995672289908106,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,1
SHAP,Family / employment,0.010428254953593251,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,1
SHAP,Occupation,0.04400584530420375,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,1
SHAP,Industry,0.08175919180998807,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,1
SHAP,Geography,0.0671027051184796,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,1
Impurity,Income,0.5651981660036387,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,2
Impurity,Wealth,0.08336658278772183,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,2
Impurity,Education,0.05312272789861842,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,2
Impurity,Demographics,0.15388360159053552,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,2
Impurity,Family / employment,0.03990212331199426,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,2
Impurity,Occupation,0.03524187538102615,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,2
Impurity,Industry,0.054105133559595106,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,2
Impurity,Geography,0.015179789466869868,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,2
Permutation,Income,0.18505950265917961,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,2
Permutation,Wealth,0.011838428618340047,Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,2
