Family,Outcome,Label,Direction,Threshold,Model,Method,Group,Value,FoldSD,Rank
Relative,DV8,Down 40 pp,Down,40,Random Forest,Impurity,Industry,0.08930542148597054,0.023239306741620717,4.0
Relative,DV8,Down 40 pp,Down,40,Random Forest,Impurity,Occupation,0.06661722502554349,0.008326564318310324,6.0
Relative,DV8,Down 40 pp,Down,40,Random Forest,Impurity,Wealth,0.1998385990092657,0.01737244528961351,2.0
Relative,DV8,Down 40 pp,Down,40,Random Forest,Permutation,Demographics,0.011785060398985558,0.014309357013879809,3.0
Relative,DV8,Down 40 pp,Down,40,Random Forest,Permutation,Education,-0.0017386515670621328,0.004055889932712003,6.0
Relative,DV8,Down 40 pp,Down,40,Random Forest,Permutation,Family / employment,-0.002036651533065907,0.004024227093380822,7.0
Relative,DV8,Down 40 pp,Down,40,Random Forest,Permutation,Geography,0.005607727597401501,0.00982201443568543,4.0
Relative,DV8,Down 40 pp,Down,40,Random Forest,Permutation,Income,0.14940972982244363,0.05328359682554649,1.0
Relative,DV8,Down 40 pp,Down,40,Random Forest,Permutation,Industry,0.01956708063650021,0.006708168167080478,2.0
Relative,DV8,Down 40 pp,Down,40,Random Forest,Permutation,Occupation,-0.002084240244863219,0.006011452602731269,8.0
Relative,DV8,Down 40 pp,Down,40,Random Forest,Permutation,Wealth,0.005396138558714058,0.0201934747265404,5.0
Relative,DV8,Down 40 pp,Down,40,Random Forest,SHAP,Demographics,0.09920249339615066,0.0216552172672774,5.0
Relative,DV8,Down 40 pp,Down,40,Random Forest,SHAP,Education,0.05244791144534011,0.011822507017302574,7.0
Relative,DV8,Down 40 pp,Down,40,Random Forest,SHAP,Family / employment,0.013959438309502059,0.006658579026724679,8.0
Relative,DV8,Down 40 pp,Down,40,Random Forest,SHAP,Geography,0.13118765038880445,0.040368221969698324,3.0
Relative,DV8,Down 40 pp,Down,40,Random Forest,SHAP,Income,0.36722525044897897,0.05836519421601123,1.0
Relative,DV8,Down 40 pp,Down,40,Random Forest,SHAP,Industry,0.13354692040463445,0.041868185904386096,2.0
Relative,DV8,Down 40 pp,Down,40,Random Forest,SHAP,Occupation,0.07141170349684536,0.012208756586532272,6.0
Relative,DV8,Down 40 pp,Down,40,Random Forest,SHAP,Wealth,0.13101863210974393,0.03899982815659631,4.0
